Unnamed: 0.1,Unnamed: 0,text,author,year,book,title,source,confiance,nb_like,page,url,text_tok,nb_char,nb_lines,haiku,sonnet,vo,quote_react,all_search
8.0,8,"Le poème, qu'est-ce que c'est ?  
M'a demandé une fillette :  
Des pluies lissant leurs longues tresses,  
Le ciel frappant à mes volets,  
Un pommier tout seul dans un champ  
Comme une cage de plein vent,  
Le visage triste et lassé  
D'une lune blanche et glacée,  
Un vol d'oiseaux en liberté,  
Une odeur, un cri, une clé ? »  
  
Et je ne savais que répondre  
Jeu de soleil ou ruse d'ombre ? -  
Comment aurais-je su mieux qu'elle  
Si la poésie a des ailes  
Ou court à pied les champs du monde ?",Maurice Carême (1899-1978),,Être ou ne pas être,La Fillette et le poème,eternels-eclairs,,0.0,,https://www.eternels-eclairs.fr/poemes-maurice-careme.php,le poeme qu est ce que c est m a demande une fillette des pluies lissant leurs longues tresses le ciel frappant a mes volets un pommier tout seul dans un champ comme une cage de plein vent le visage triste et lasse d une lune blanche et glacee un vol d oiseaux en liberte une odeur un cri une cle et je ne savais que repondre jeu de soleil ou ruse d ombre comment aurais je su mieux qu elle si la poesie a des ailes ou court a pied les champs du monde,504,16,False,True,nan,,"le poeme qu est ce que c est m a demande une fillette des pluies lissant leurs longues tresses le ciel frappant a mes volets un pommier tout seul dans un champ comme une cage de plein vent le visage triste et lasse d une lune blanche et glacee un vol d oiseaux en liberte une odeur un cri une cle et je ne savais que repondre jeu de soleil ou ruse d ombre comment aurais je su mieux qu elle si la poesie a des ailes ou court a pied les champs du mondeLe poème, qu'est-ce que c'est ?  
M'a demandé une fillette :  
Des pluies lissant leurs longues tresses,  
Le ciel frappant à mes volets,  
Un pommier tout seul dans un champ  
Comme une cage de plein vent,  
Le visage triste et lassé  
D'une lune blanche et glacée,  
Un vol d'oiseaux en liberté,  
Une odeur, un cri, une clé ? »  
  
Et je ne savais que répondre  
Jeu de soleil ou ruse d'ombre ? -  
Comment aurais-je su mieux qu'elle  
Si la poésie a des ailes  
Ou court à pied les champs du monde ?maurice careme 1899 1978etre ou ne pas etrela fillette et le poemeNone"
4.0,4,"Tant que la lame n’aura  
Pas coupé cette cervelle,  
Ce paquet blanc, vert et gras,  
À vapeur jamais nouvelle,   
  
(Ah ! Lui, devrait couper son  
Nez, sa lèvre, ses oreilles,  
Son ventre! et faire abandon  
De ses jambes ! ô merveille !)   
  
Mais non, vrai, je crois que tant  
Que pour sa tête la lame,  
Que les cailloux pour son flanc,  
Que pour ses boyaux la flamme   
  
N’auront pas agi, l’enfant  
Gêneur, la si sotte bête,  
Ne doit cesser un instant  
De ruser et d’être traître   
  
Comme un chat des Monts-Rocheux ;  
D’empuantir toutes sphères !  
Qu’à sa mort pourtant, ô mon Dieu !  
Que S’élève quelque prière !","Arthur Rimbaud,",,Vers nouveaux,Honte,eternels-eclairs,,0.0,,https://www.eternels-eclairs.fr/poemes-rimbaud.php,tant que la lame n aura pas coupe cette cervelle ce paquet blanc vert et gras a vapeur jamais nouvelle ah lui devrait couper son nez sa levre ses oreilles son ventre et faire abandon de ses jambes o merveille mais non vrai je crois que tant que pour sa tete la lame que les cailloux pour son flanc que pour ses boyaux la flamme n auront pas agi l enfant geneur la si sotte bete ne doit cesser un instant de ruser et d etre traitre comme un chat des monts rocheux d empuantir toutes spheres qu a sa mort pourtant o mon dieu que s eleve quelque priere,636,24,False,True,nan,,"tant que la lame n aura pas coupe cette cervelle ce paquet blanc vert et gras a vapeur jamais nouvelle ah lui devrait couper son nez sa levre ses oreilles son ventre et faire abandon de ses jambes o merveille mais non vrai je crois que tant que pour sa tete la lame que les cailloux pour son flanc que pour ses boyaux la flamme n auront pas agi l enfant geneur la si sotte bete ne doit cesser un instant de ruser et d etre traitre comme un chat des monts rocheux d empuantir toutes spheres qu a sa mort pourtant o mon dieu que s eleve quelque priereTant que la lame n’aura  
Pas coupé cette cervelle,  
Ce paquet blanc, vert et gras,  
À vapeur jamais nouvelle,   
  
(Ah ! Lui, devrait couper son  
Nez, sa lèvre, ses oreilles,  
Son ventre! et faire abandon  
De ses jambes ! ô merveille !)   
  
Mais non, vrai, je crois que tant  
Que pour sa tête la lame,  
Que les cailloux pour son flanc,  
Que pour ses boyaux la flamme   
  
N’auront pas agi, l’enfant  
Gêneur, la si sotte bête,  
Ne doit cesser un instant  
De ruser et d’être traître   
  
Comme un chat des Monts-Rocheux ;  
D’empuantir toutes sphères !  
Qu’à sa mort pourtant, ô mon Dieu !  
Que S’élève quelque prière !arthur rimbaudvers nouveauxhonteNone"
3.0,3,"Oisive jeunesse  
À tout asservie,  
Par délicatesse  
J’ai perdu ma vie.  
Ah ! Que le temps vienne  
Où les coeurs s’éprennent.   
  
Je me suis dit : laisse,  
Et qu’on ne te voie :  
Et sans la promesse  
De plus hautes joies.  
Que rien ne t’arrête,  
Auguste retraite.   
  
J’ai tant fait patience  
Qu’a jamais j’oublie ;  
Craintes et souffrances  
Aux cieux sont parties.   
Et la soif malsaine  
Obscurcit mes veines.   
  
Ainsi la Prairie  
À l’oubli livrée,  
Grandie, et fleurie  
D’encens et d’ivraies  
Au bourdon farouche  
De cent sales mouches.   
  
Ah ! Mille veuvages  
De la si pauvre âme  
Qui n'a que l'image  
De la Notre-Dame !  
Est-ce que l'on prie  
La Vierge Marie ?  
  
Oisive jeunesse  
À tout asservie,  
Par délicatesse  
J’ai perdu ma vie.  
Ah ! Que le temps vienne  
Où les coeurs s’éprennent.","Arthur Rimbaud,",,Vers nouveaux,Chanson de la plus Haute Tour,eternels-eclairs,,0.0,,https://www.eternels-eclairs.fr/poemes-rimbaud.php,oisive jeunesse a tout asservie par delicatesse j ai perdu ma vie ah que le temps vienne ou les coeurs s eprennent je me suis dit laisse et qu on ne te voie et sans la promesse de plus hautes joies que rien ne t arrete auguste retraite j ai tant fait patience qu a jamais j oublie craintes et souffrances aux cieux sont parties et la soif malsaine obscurcit mes veines ainsi la prairie a l oubli livree grandie et fleurie d encens et d ivraies au bourdon farouche de cent sales mouches ah mille veuvages de la si pauvre ame qui n a que l image de la notre dame est ce que l on prie la vierge marie oisive jeunesse a tout asservie par delicatesse j ai perdu ma vie ah que le temps vienne ou les coeurs s eprennent,833,41,False,True,nan,,"oisive jeunesse a tout asservie par delicatesse j ai perdu ma vie ah que le temps vienne ou les coeurs s eprennent je me suis dit laisse et qu on ne te voie et sans la promesse de plus hautes joies que rien ne t arrete auguste retraite j ai tant fait patience qu a jamais j oublie craintes et souffrances aux cieux sont parties et la soif malsaine obscurcit mes veines ainsi la prairie a l oubli livree grandie et fleurie d encens et d ivraies au bourdon farouche de cent sales mouches ah mille veuvages de la si pauvre ame qui n a que l image de la notre dame est ce que l on prie la vierge marie oisive jeunesse a tout asservie par delicatesse j ai perdu ma vie ah que le temps vienne ou les coeurs s eprennentOisive jeunesse  
À tout asservie,  
Par délicatesse  
J’ai perdu ma vie.  
Ah ! Que le temps vienne  
Où les coeurs s’éprennent.   
  
Je me suis dit : laisse,  
Et qu’on ne te voie :  
Et sans la promesse  
De plus hautes joies.  
Que rien ne t’arrête,  
Auguste retraite.   
  
J’ai tant fait patience  
Qu’a jamais j’oublie ;  
Craintes et souffrances  
Aux cieux sont parties.   
Et la soif malsaine  
Obscurcit mes veines.   
  
Ainsi la Prairie  
À l’oubli livrée,  
Grandie, et fleurie  
D’encens et d’ivraies  
Au bourdon farouche  
De cent sales mouches.   
  
Ah ! Mille veuvages  
De la si pauvre âme  
Qui n'a que l'image  
De la Notre-Dame !  
Est-ce que l'on prie  
La Vierge Marie ?  
  
Oisive jeunesse  
À tout asservie,  
Par délicatesse  
J’ai perdu ma vie.  
Ah ! Que le temps vienne  
Où les coeurs s’éprennent.arthur rimbaudvers nouveauxchanson de la plus haute tourNone"
2.0,2,"Ô saisons, ô châteaux,  
Quelle âme est sans défauts ?   
  
Ô saisons, ô châteaux,   
  
J’ai fait la magique étude  
Du Bonheur, que nul n’élude.   
  
Ô vive lui, chaque fois  
Que chante son coq gaulois.   
  
Mais ! je n’aurais plus d’envie,  
Il s’est chargé de ma vie.   
  
Ce charme ! il prit âme et corps,  
Et dispersa tous efforts.   
  
Que comprendre à ma parole ?  
Il fait qu’elle fuit et vole !   
  
Ô saisons, ô châteaux !   
  
[Et, si le malheur m’entraîne,  
Sa disgrâce m’est certaine,   
  
Il faut que son dédain, las !  
Me livre au plus prompt trépas !   
  
Ô saisons, ô châteaux,  
Quelle âme est sans défauts ?","Arthur Rimbaud,",,Vers nouveaux,Bonheur,eternels-eclairs,,0.0,,https://www.eternels-eclairs.fr/poemes-rimbaud.php,o saisons o chateaux quelle ame est sans defauts o saisons o chateaux j ai fait la magique etude du bonheur que nul n elude o vive lui chaque fois que chante son coq gaulois mais je n aurais plus d envie il s est charge de ma vie ce charme il prit ame et corps et dispersa tous efforts que comprendre a ma parole il fait qu elle fuit et vole o saisons o chateaux et si le malheur m entraine sa disgrace m est certaine il faut que son dedain las me livre au plus prompt trepas o saisons o chateaux quelle ame est sans defauts,640,30,False,True,nan,,"o saisons o chateaux quelle ame est sans defauts o saisons o chateaux j ai fait la magique etude du bonheur que nul n elude o vive lui chaque fois que chante son coq gaulois mais je n aurais plus d envie il s est charge de ma vie ce charme il prit ame et corps et dispersa tous efforts que comprendre a ma parole il fait qu elle fuit et vole o saisons o chateaux et si le malheur m entraine sa disgrace m est certaine il faut que son dedain las me livre au plus prompt trepas o saisons o chateaux quelle ame est sans defautsÔ saisons, ô châteaux,  
Quelle âme est sans défauts ?   
  
Ô saisons, ô châteaux,   
  
J’ai fait la magique étude  
Du Bonheur, que nul n’élude.   
  
Ô vive lui, chaque fois  
Que chante son coq gaulois.   
  
Mais ! je n’aurais plus d’envie,  
Il s’est chargé de ma vie.   
  
Ce charme ! il prit âme et corps,  
Et dispersa tous efforts.   
  
Que comprendre à ma parole ?  
Il fait qu’elle fuit et vole !   
  
Ô saisons, ô châteaux !   
  
[Et, si le malheur m’entraîne,  
Sa disgrâce m’est certaine,   
  
Il faut que son dédain, las !  
Me livre au plus prompt trépas !   
  
Ô saisons, ô châteaux,  
Quelle âme est sans défauts ?arthur rimbaudvers nouveauxbonheurNone"
9.0,9,"J’ai longtemps habité sous de vastes portiques  
Que les soleils marins teignaient de mille feux,  
Et que leurs grands piliers, droits et majestueux,  
Rendaient pareils, le soir, aux grottes basaltiques.  
  
Les houles, en roulant les images des cieux,  
Mêlaient d’une façon solennelle et mystique  
Les tout-puissants accords de leur riche musique  
Aux couleurs du couchant reflété par mes yeux.  
  
C’est là que j’ai vécu dans les voluptés calmes,  
Au milieu de l’azur, des vagues, des splendeurs  
Et des esclaves nus, tout imprégnés d’odeurs,  
  
Qui me rafraîchissaient le front avec des palmes,  
Et dont l’unique soin était d’approfondir  
Le secret douloureux qui me faisait languir.","Charles Baudelaire,",,Les Fleurs du Mal,La Vie antérieure,eternels-eclairs,,0.0,,https://www.eternels-eclairs.fr/poemes-baudelaire.php,j ai longtemps habite sous de vastes portiques que les soleils marins teignaient de mille feux et que leurs grands piliers droits et majestueux rendaient pareils le soir aux grottes basaltiques les houles en roulant les images des cieux melaient d une facon solennelle et mystique les tout puissants accords de leur riche musique aux couleurs du couchant reflete par mes yeux c est la que j ai vecu dans les voluptes calmes au milieu de l azur des vagues des splendeurs et des esclaves nus tout impregnes d odeurs qui me rafraichissaient le front avec des palmes et dont l unique soin etait d approfondir le secret douloureux qui me faisait languir,699,17,False,True,nan,,"j ai longtemps habite sous de vastes portiques que les soleils marins teignaient de mille feux et que leurs grands piliers droits et majestueux rendaient pareils le soir aux grottes basaltiques les houles en roulant les images des cieux melaient d une facon solennelle et mystique les tout puissants accords de leur riche musique aux couleurs du couchant reflete par mes yeux c est la que j ai vecu dans les voluptes calmes au milieu de l azur des vagues des splendeurs et des esclaves nus tout impregnes d odeurs qui me rafraichissaient le front avec des palmes et dont l unique soin etait d approfondir le secret douloureux qui me faisait languirJ’ai longtemps habité sous de vastes portiques  
Que les soleils marins teignaient de mille feux,  
Et que leurs grands piliers, droits et majestueux,  
Rendaient pareils, le soir, aux grottes basaltiques.  
  
Les houles, en roulant les images des cieux,  
Mêlaient d’une façon solennelle et mystique  
Les tout-puissants accords de leur riche musique  
Aux couleurs du couchant reflété par mes yeux.  
  
C’est là que j’ai vécu dans les voluptés calmes,  
Au milieu de l’azur, des vagues, des splendeurs  
Et des esclaves nus, tout imprégnés d’odeurs,  
  
Qui me rafraîchissaient le front avec des palmes,  
Et dont l’unique soin était d’approfondir  
Le secret douloureux qui me faisait languir.charles baudelaireles fleurs du malla vie anterieureNone"
4.0,4,"A quoi jouait-il cet enfant ?  
Personne n'en sut jamais rien  
On le laissait seul dans un coin  
Avec un peu de sable blanc  
  
On remarquait bien, certains jours,  
Qu'il arquait les bras tels des ailes  
Et qu'il regardait loin, très loin,  
Comme du sommet d'une tour.  
  
Mais où s'en allait-il ainsi  
Alors qu'on le croyait assis ?  
Lui-même le sut-il jamais ?  
  
Dès qu'il refermait les paupières,  
Il regagnait le grand palais  
D'où il voyait toute la mer.",Maurice Carême (1899-1978),,Mer du Nord,L'Enfant,eternels-eclairs,,0.0,,https://www.eternels-eclairs.fr/poemes-maurice-careme.php,a quoi jouait il cet enfant personne n en sut jamais rien on le laissait seul dans un coin avec un peu de sable blanc on remarquait bien certains jours qu il arquait les bras tels des ailes et qu il regardait loin tres loin comme du sommet d une tour mais ou s en allait il ainsi alors qu on le croyait assis lui meme le sut il jamais des qu il refermait les paupieres il regagnait le grand palais d ou il voyait toute la mer,473,17,False,True,nan,,"a quoi jouait il cet enfant personne n en sut jamais rien on le laissait seul dans un coin avec un peu de sable blanc on remarquait bien certains jours qu il arquait les bras tels des ailes et qu il regardait loin tres loin comme du sommet d une tour mais ou s en allait il ainsi alors qu on le croyait assis lui meme le sut il jamais des qu il refermait les paupieres il regagnait le grand palais d ou il voyait toute la merA quoi jouait-il cet enfant ?  
Personne n'en sut jamais rien  
On le laissait seul dans un coin  
Avec un peu de sable blanc  
  
On remarquait bien, certains jours,  
Qu'il arquait les bras tels des ailes  
Et qu'il regardait loin, très loin,  
Comme du sommet d'une tour.  
  
Mais où s'en allait-il ainsi  
Alors qu'on le croyait assis ?  
Lui-même le sut-il jamais ?  
  
Dès qu'il refermait les paupières,  
Il regagnait le grand palais  
D'où il voyait toute la mer.maurice careme 1899 1978mer du nordl enfantNone"
15.0,15,"C'est du soir en fruit,  
De la nuit en grappe  
Et le pain qui luit  
Au clair de la nappe.  
  
C'est la bonne lampe  
Qui met, sur les fronts  
Rapprochés en rond  
Sa joie de décembre.  
  
C'est la vie très simple  
Qui mange en sabots,  
C'est la vie des humbles :  
Sourire et repos.",Maurice Carême (1899-1978),,La Flûte au Verger,Simple vie,eternels-eclairs,,0.0,,https://www.eternels-eclairs.fr/poemes-maurice-careme.php,c est du soir en fruit de la nuit en grappe et le pain qui luit au clair de la nappe c est la bonne lampe qui met sur les fronts rapproches en rond sa joie de decembre c est la vie tres simple qui mange en sabots c est la vie des humbles sourire et repos,290,14,False,True,nan,,"c est du soir en fruit de la nuit en grappe et le pain qui luit au clair de la nappe c est la bonne lampe qui met sur les fronts rapproches en rond sa joie de decembre c est la vie tres simple qui mange en sabots c est la vie des humbles sourire et reposC'est du soir en fruit,  
De la nuit en grappe  
Et le pain qui luit  
Au clair de la nappe.  
  
C'est la bonne lampe  
Qui met, sur les fronts  
Rapprochés en rond  
Sa joie de décembre.  
  
C'est la vie très simple  
Qui mange en sabots,  
C'est la vie des humbles :  
Sourire et repos.maurice careme 1899 1978la flute au vergersimple vieNone"
1.0,1,"La Nature est un temple où de vivants piliers  
Laissent parfois sortir de confuses paroles ;  
L’homme y passe à travers des forêts de symboles  
Qui l’observent avec des regards familiers.  
  
Comme de longs échos qui de loin se confondent  
Dans une ténébreuse et profonde unité,  
Vaste comme la nuit et comme la clarté,  
Les parfums, les couleurs et les sons se répondent.  
  
Il est des parfums frais comme des chairs d’enfants,  
Doux comme les hautbois, verts comme les prairies,  
- Et d’autres, corrompus, riches et triomphants,  
  
Ayant l’expansion des choses infinies,  
Comme l’ambre, le musc, le benjoin et l’encens,  
Qui chantent les transports de l’esprit et des sens.","Charles Baudelaire,",,Les Fleurs du Mal,Correspondances,eternels-eclairs,,0.0,,https://www.eternels-eclairs.fr/poemes-baudelaire.php,la nature est un temple ou de vivants piliers laissent parfois sortir de confuses paroles l homme y passe a travers des forets de symboles qui l observent avec des regards familiers comme de longs echos qui de loin se confondent dans une tenebreuse et profonde unite vaste comme la nuit et comme la clarte les parfums les couleurs et les sons se repondent il est des parfums frais comme des chairs d enfants doux comme les hautbois verts comme les prairies et d autres corrompus riches et triomphants ayant l expansion des choses infinies comme l ambre le musc le benjoin et l encens qui chantent les transports de l esprit et des sens,690,17,False,True,nan,,"la nature est un temple ou de vivants piliers laissent parfois sortir de confuses paroles l homme y passe a travers des forets de symboles qui l observent avec des regards familiers comme de longs echos qui de loin se confondent dans une tenebreuse et profonde unite vaste comme la nuit et comme la clarte les parfums les couleurs et les sons se repondent il est des parfums frais comme des chairs d enfants doux comme les hautbois verts comme les prairies et d autres corrompus riches et triomphants ayant l expansion des choses infinies comme l ambre le musc le benjoin et l encens qui chantent les transports de l esprit et des sensLa Nature est un temple où de vivants piliers  
Laissent parfois sortir de confuses paroles ;  
L’homme y passe à travers des forêts de symboles  
Qui l’observent avec des regards familiers.  
  
Comme de longs échos qui de loin se confondent  
Dans une ténébreuse et profonde unité,  
Vaste comme la nuit et comme la clarté,  
Les parfums, les couleurs et les sons se répondent.  
  
Il est des parfums frais comme des chairs d’enfants,  
Doux comme les hautbois, verts comme les prairies,  
- Et d’autres, corrompus, riches et triomphants,  
  
Ayant l’expansion des choses infinies,  
Comme l’ambre, le musc, le benjoin et l’encens,  
Qui chantent les transports de l’esprit et des sens.charles baudelaireles fleurs du malcorrespondancesNone"
11.0,11,"Notre avant-dernier mot   
serait un mot de misère,   
mais devant la conscience-mère   
le tout dernier sera beau.  
  
Car il faudra qu'on résume   
tous les efforts d'un désir   
qu'aucun goût d'amertume   
ne saurait contenir.","Rainer Maria Rilke,",,Vergers,Notre avant-dernier mot,eternels-eclairs,,0.0,,https://www.eternels-eclairs.fr/poemes-rilke.php,notre avant dernier mot serait un mot de misere mais devant la conscience mere le tout dernier sera beau car il faudra qu on resume tous les efforts d un desir qu aucun gout d amertume ne saurait contenir,230,9,False,True,nan,,"notre avant dernier mot serait un mot de misere mais devant la conscience mere le tout dernier sera beau car il faudra qu on resume tous les efforts d un desir qu aucun gout d amertume ne saurait contenirNotre avant-dernier mot   
serait un mot de misère,   
mais devant la conscience-mère   
le tout dernier sera beau.  
  
Car il faudra qu'on résume   
tous les efforts d'un désir   
qu'aucun goût d'amertume   
ne saurait contenir.rainer maria rilkevergersnotre avant dernier motNone"
0.0,0,"Mystiques barcarolles,  
Romances sans paroles,  
Chère, puisque tes yeux,  
Couleur des cieux,  
  
Puisque ta voix, étrange  
Vision qui dérange  
Et trouble l’horizon  
De ma raison,  
  
Puisque l’arôme insigne  
De ta pâleur de cygne,  
Et puisque la candeur  
De ton odeur,  
  
Ah ! puisque tout ton être,  
Musique qui pénètre,  
Nimbes d’anges défunts,  
Tons et parfums,  
  
A, sur d’almes cadences  
En ses correspondances  
Induit mon cœur subtil,  
Ainsi soit-il !","Paul Verlaine,",,Fêtes Galantes,À Clymène,eternels-eclairs,,0.0,,https://www.eternels-eclairs.fr/poemes-verlaine.php,mystiques barcarolles romances sans paroles chere puisque tes yeux couleur des cieux puisque ta voix etrange vision qui derange et trouble l horizon de ma raison puisque l arome insigne de ta paleur de cygne et puisque la candeur de ton odeur ah puisque tout ton etre musique qui penetre nimbes d anges defunts tons et parfums a sur d almes cadences en ses correspondances induit mon coeur subtil ainsi soit il,478,24,False,True,nan,,"mystiques barcarolles romances sans paroles chere puisque tes yeux couleur des cieux puisque ta voix etrange vision qui derange et trouble l horizon de ma raison puisque l arome insigne de ta paleur de cygne et puisque la candeur de ton odeur ah puisque tout ton etre musique qui penetre nimbes d anges defunts tons et parfums a sur d almes cadences en ses correspondances induit mon coeur subtil ainsi soit ilMystiques barcarolles,  
Romances sans paroles,  
Chère, puisque tes yeux,  
Couleur des cieux,  
  
Puisque ta voix, étrange  
Vision qui dérange  
Et trouble l’horizon  
De ma raison,  
  
Puisque l’arôme insigne  
De ta pâleur de cygne,  
Et puisque la candeur  
De ton odeur,  
  
Ah ! puisque tout ton être,  
Musique qui pénètre,  
Nimbes d’anges défunts,  
Tons et parfums,  
  
A, sur d’almes cadences  
En ses correspondances  
Induit mon cœur subtil,  
Ainsi soit-il !paul verlainefetes galantesa clymeneNone"
2.0,2,"Au-dessus des étangs, au-dessus des vallées,  
Des montagnes, des bois, des nuages, des mers,  
Par delà le soleil, par delà les éthers,  
Par delà les confins des sphères étoilées,  
  
Mon esprit, tu te meus avec agilité,  
Et, comme un bon nageur qui se pâme dans l’onde,  
Tu sillonnes gaiement l’immensité profonde  
Avec une indicible et mâle volupté.  
  
Envole-toi bien loin de ces miasmes morbides ;  
Va te purifier dans l’air supérieur,  
Et bois, comme une pure et divine liqueur,  
Le feu clair qui remplit les espaces limpides.  
   
Derrière les ennuis et les vastes chagrins  
Qui chargent de leur poids l’existence brumeuse,  
Heureux celui qui peut d’une aile vigoureuse  
S’élancer vers les champs lumineux et sereins ;  
  
Celui dont les pensers, comme des alouettes,  
Vers les cieux le matin prennent un libre essor,  
- Qui plane sur la vie, et comprend sans effort  
Le langage des fleurs et des choses muettes !","Charles Baudelaire,",,Les Fleurs du Mal,Élévation,eternels-eclairs,,0.0,,https://www.eternels-eclairs.fr/poemes-baudelaire.php,au dessus des etangs au dessus des vallees des montagnes des bois des nuages des mers par dela le soleil par dela les ethers par dela les confins des spheres etoilees mon esprit tu te meus avec agilite et comme un bon nageur qui se pame dans l onde tu sillonnes gaiement l immensite profonde avec une indicible et male volupte envole toi bien loin de ces miasmes morbides va te purifier dans l air superieur et bois comme une pure et divine liqueur le feu clair qui remplit les espaces limpides derriere les ennuis et les vastes chagrins qui chargent de leur poids l existence brumeuse heureux celui qui peut d une aile vigoureuse s elancer vers les champs lumineux et sereins celui dont les pensers comme des alouettes vers les cieux le matin prennent un libre essor qui plane sur la vie et comprend sans effort le langage des fleurs et des choses muettes,938,24,False,True,nan,,"au dessus des etangs au dessus des vallees des montagnes des bois des nuages des mers par dela le soleil par dela les ethers par dela les confins des spheres etoilees mon esprit tu te meus avec agilite et comme un bon nageur qui se pame dans l onde tu sillonnes gaiement l immensite profonde avec une indicible et male volupte envole toi bien loin de ces miasmes morbides va te purifier dans l air superieur et bois comme une pure et divine liqueur le feu clair qui remplit les espaces limpides derriere les ennuis et les vastes chagrins qui chargent de leur poids l existence brumeuse heureux celui qui peut d une aile vigoureuse s elancer vers les champs lumineux et sereins celui dont les pensers comme des alouettes vers les cieux le matin prennent un libre essor qui plane sur la vie et comprend sans effort le langage des fleurs et des choses muettesAu-dessus des étangs, au-dessus des vallées,  
Des montagnes, des bois, des nuages, des mers,  
Par delà le soleil, par delà les éthers,  
Par delà les confins des sphères étoilées,  
  
Mon esprit, tu te meus avec agilité,  
Et, comme un bon nageur qui se pâme dans l’onde,  
Tu sillonnes gaiement l’immensité profonde  
Avec une indicible et mâle volupté.  
  
Envole-toi bien loin de ces miasmes morbides ;  
Va te purifier dans l’air supérieur,  
Et bois, comme une pure et divine liqueur,  
Le feu clair qui remplit les espaces limpides.  
   
Derrière les ennuis et les vastes chagrins  
Qui chargent de leur poids l’existence brumeuse,  
Heureux celui qui peut d’une aile vigoureuse  
S’élancer vers les champs lumineux et sereins ;  
  
Celui dont les pensers, comme des alouettes,  
Vers les cieux le matin prennent un libre essor,  
- Qui plane sur la vie, et comprend sans effort  
Le langage des fleurs et des choses muettes !charles baudelaireles fleurs du malelevationNone"
3.0,3,"Voici venir les temps où vibrant sur sa tige  
Chaque fleur s’évapore ainsi qu’un encensoir ;  
Les sons et les parfums tournent dans l’air du soir ;  
Valse mélancolique et langoureux vertige !  
  
Chaque fleur s’évapore ainsi qu’un encensoir ;  
Le violon frémit comme un cœur qu’on afflige ;  
Valse mélancolique et langoureux vertige !  
Le ciel est triste et beau comme un grand reposoir.  
  
Le violon frémit comme un cœur qu’on afflige,  
Un cœur tendre, qui hait le néant vaste et noir !  
Le ciel est triste et beau comme un grand reposoir ;  
Le soleil s’est noyé dans son sang qui se fige.  
  
Un cœur tendre, qui hait le néant vaste et noir,  
Du passé lumineux recueille tout vestige !  
Le soleil s’est noyé dans son sang qui se fige ...  
Ton souvenir en moi luit comme un ostensoir !","Charles Baudelaire,",,Les Fleurs du Mal,Harmonie du Soir,eternels-eclairs,,0.0,,https://www.eternels-eclairs.fr/poemes-baudelaire.php,voici venir les temps ou vibrant sur sa tige chaque fleur s evapore ainsi qu un encensoir les sons et les parfums tournent dans l air du soir valse melancolique et langoureux vertige chaque fleur s evapore ainsi qu un encensoir le violon fremit comme un coeur qu on afflige valse melancolique et langoureux vertige le ciel est triste et beau comme un grand reposoir le violon fremit comme un coeur qu on afflige un coeur tendre qui hait le neant vaste et noir le ciel est triste et beau comme un grand reposoir le soleil s est noye dans son sang qui se fige un coeur tendre qui hait le neant vaste et noir du passe lumineux recueille tout vestige le soleil s est noye dans son sang qui se fige ton souvenir en moi luit comme un ostensoir,802,19,False,True,nan,,"voici venir les temps ou vibrant sur sa tige chaque fleur s evapore ainsi qu un encensoir les sons et les parfums tournent dans l air du soir valse melancolique et langoureux vertige chaque fleur s evapore ainsi qu un encensoir le violon fremit comme un coeur qu on afflige valse melancolique et langoureux vertige le ciel est triste et beau comme un grand reposoir le violon fremit comme un coeur qu on afflige un coeur tendre qui hait le neant vaste et noir le ciel est triste et beau comme un grand reposoir le soleil s est noye dans son sang qui se fige un coeur tendre qui hait le neant vaste et noir du passe lumineux recueille tout vestige le soleil s est noye dans son sang qui se fige ton souvenir en moi luit comme un ostensoirVoici venir les temps où vibrant sur sa tige  
Chaque fleur s’évapore ainsi qu’un encensoir ;  
Les sons et les parfums tournent dans l’air du soir ;  
Valse mélancolique et langoureux vertige !  
  
Chaque fleur s’évapore ainsi qu’un encensoir ;  
Le violon frémit comme un cœur qu’on afflige ;  
Valse mélancolique et langoureux vertige !  
Le ciel est triste et beau comme un grand reposoir.  
  
Le violon frémit comme un cœur qu’on afflige,  
Un cœur tendre, qui hait le néant vaste et noir !  
Le ciel est triste et beau comme un grand reposoir ;  
Le soleil s’est noyé dans son sang qui se fige.  
  
Un cœur tendre, qui hait le néant vaste et noir,  
Du passé lumineux recueille tout vestige !  
Le soleil s’est noyé dans son sang qui se fige ...  
Ton souvenir en moi luit comme un ostensoir !charles baudelaireles fleurs du malharmonie du soirNone"
